order_id,date_sk,customer_sk,channel_sk,store_sk,status,total_amount,tax_amount
1000003670,1421,377,2,1.0,FULFILLED,50094.0,8694.0
1000003671,1646,991,1,,FULFILLED,46638.0,7938.0
1000003672,9247,240,1,,CREATED,28788.0,4788.0
1000003673,8494,1155,2,4.0,FULFILLED,14229.6,2469.6
1000003674,1551,46,2,3.0,PAID,44823.24,7779.24
1000003675,5351,1102,1,,FULFILLED,14921.4,2381.4
1000003676,6161,1402,1,,CREATED,32626.2,5506.2
1000003677,6761,429,1,,PAID,67992.0,11592.0
1000003678,3830,1106,2,2.0,FULFILLED,39204.0,6804.0
1000003679,4705,1067,1,,FULFILLED,13614.6,2154.6
1000003680,345,125,1,,FULFILLED,18687.0,3087.0
1000003681,11424,352,1,,FULFILLED,17208.3,2778.3
1000003682,1183,592,2,2.0,FULFILLED,15173.4,2633.4
1000003683,841,231,2,1.0,FULFILLED,43451.1,7541.1
1000003684,1619,23,1,,REFUNDED,46420.2,7900.2
1000003685,7557,622,1,,FULFILLED,29659.2,4939.2
1000003686,7469,971,2,2.0,FULFILLED,95287.5,16537.5
1000003687,5466,724,2,4.0,FULFILLED,38419.92,6667.92
1000003688,7841,150,1,,FULFILLED,26813.28,4445.28
1000003689,2816,683,1,,FULFILLED,31392.0,5292.0
1000003690,5134,1219,1,,PAID,77901.9,13311.9
1000003691,439,71,1,,FULFILLED,20166.75,3291.75
1000003692,2771,120,2,1.0,REFUNDED,49005.0,8505.0
1000003693,6964,937,2,3.0,FULFILLED,35937.0,6237.0
1000003694,3093,1122,1,,PAID,32916.6,5556.6
1000003695,10425,1380,1,,FULFILLED,131880.0,22680.0
1000003696,6217,910,2,3.0,FULFILLED,41164.2,7144.2
1000003697,6943,787,1,,FULFILLED,46023.24,7779.24
1000003698,4699,1155,1,,CANCELLED,29867.4,5027.4
1000003699,9707,86,1,,FULFILLED,32844.0,5544.0
1000003700,7355,938,2,4.0,FULFILLED,17242.5,2992.5
1000003701,2005,1058,2,4.0,PAID,14520.0,2520.0
1000003702,1263,414,2,2.0,FULFILLED,50457.0,8757.0
1000003703,4711,166,1,,FULFILLED,28488.0,4788.0
1000003704,6876,1427,2,3.0,FULFILLED,45520.2,7900.2
1000003705,2367,362,2,4.0,FULFILLED,17242.5,2992.5
1000003706,3978,1491,1,,FULFILLED,89091.38,15253.88
1000003707,7493,465,1,,PAID,27036.0,4536.0
1000003708,7457,724,2,3.0,FULFILLED,39930.0,6930.0
1000003709,4735,1342,1,,FULFILLED,35985.0,5985.0
1000003710,11402,244,2,2.0,PAID,42688.8,7408.8
1000003711,2192,747,1,,FULFILLED,103566.0,17766.0
1000003712,7122,1225,1,,FULFILLED,39450.6,6690.6
1000003713,5656,115,2,1.0,REFUNDED,58697.1,10187.1
1000003714,7757,831,1,,FULFILLED,80697.0,13797.0
1000003715,6772,102,1,,CANCELLED,19350.0,3150.0
1000003716,7815,666,1,,FULFILLED,17472.0,2772.0
1000003717,8577,1121,2,2.0,REFUNDED,43560.0,7560.0
1000003718,11162,841,1,,FULFILLED,30240.0,5040.0
1000003719,7904,1412,1,,FULFILLED,15729.6,2469.6
1000003720,63,1210,1,,CANCELLED,37500.0,6300.0
1000003721,5997,362,1,,FULFILLED,56991.0,9891.0
1000003722,6237,1009,1,,FULFILLED,55204.8,9424.8
1000003723,8593,830,1,,PAID,41164.2,7144.2
1000003724,11604,995,2,3.0,CREATED,14520.0,2520.0
1000003725,9153,504,1,,FULFILLED,27113.28,4445.28
1000003726,10281,1093,2,4.0,FULFILLED,43124.4,7484.4
1000003727,10052,805,1,,CANCELLED,14994.0,2394.0
1000003728,5876,657,1,,FULFILLED,14229.6,2469.6
1000003729,8526,965,1,,FULFILLED,75288.3,12858.3
1000003730,11436,439,2,3.0,CANCELLED,27588.0,4788.0
1000003731,2429,457,1,,FULFILLED,65659.2,11239.2
1000003732,5692,958,1,,FULFILLED,64279.8,10999.8
1000003733,2690,725,1,,FULFILLED,81205.2,13885.2
1000003734,559,256,2,2.0,FULFILLED,51727.5,8977.5
1000003735,2131,919,2,2.0,PAID,16008.3,2778.3
1000003736,4981,292,2,3.0,FULFILLED,26136.0,4536.0
1000003737,6357,1377,1,,PAID,16908.3,2778.3
1000003738,7497,290,1,,FULFILLED,15720.0,2520.0
1000003739,10145,1273,1,,FULFILLED,55650.0,9450.0
1000003740,10350,1056,2,2.0,PAID,17242.5,2992.5
1000003741,5667,601,1,,FULFILLED,68853.6,11793.6
1000003742,4083,1500,1,,FULFILLED,50505.0,8505.0
1000003743,2493,1241,1,,FULFILLED,49224.9,8334.9
1000003744,6354,874,2,3.0,FULFILLED,25613.28,4445.28
1000003745,6162,911,1,,FULFILLED,54561.0,9261.0
1000003746,7896,910,1,,FULFILLED,26513.28,4445.28
1000003747,8441,1089,2,2.0,FULFILLED,74778.0,12978.0
1000003748,1500,855,1,,FULFILLED,52655.25,8930.25
1000003749,4241,543,1,,CANCELLED,37500.0,6300.0
1000003750,5320,738,2,1.0,PAID,32670.0,5670.0
1000003751,6333,1043,1,,FULFILLED,33570.0,5670.0
1000003752,10439,733,1,,REFUNDED,18442.5,2992.5
1000003753,3251,77,1,,PAID,95280.0,16380.0
1000003754,9743,1067,1,,FULFILLED,35574.0,6174.0
1000003755,124,387,1,,FULFILLED,40430.7,6860.7
1000003756,6740,942,2,1.0,FULFILLED,17151.75,2976.75
1000003757,8226,863,2,1.0,FULFILLED,49005.0,8505.0
1000003758,10572,1368,2,2.0,FULFILLED,97138.8,16858.8
1000003759,8498,722,1,,FULFILLED,50505.0,8505.0
1000003760,9218,168,1,,PAID,28788.0,4788.0
1000003761,4527,625,1,,FULFILLED,15173.4,2633.4
1000003762,2127,1021,1,,FULFILLED,51727.5,8977.5
1000003763,3281,739,1,,PAID,69199.5,11749.5
1000003764,9220,1362,1,,FULFILLED,49905.0,8505.0
1000003765,7562,921,1,,FULFILLED,38443.8,6463.8
1000003766,8668,1071,2,2.0,FULFILLED,43560.0,7560.0
1000003767,2233,759,1,,FULFILLED,69144.0,11844.0
1000003768,9385,285,1,,PAID,32916.6,5556.6
1000003769,5679,200,2,3.0,CANCELLED,35574.0,6174.0
1000003770,10071,1377,1,,FULFILLED,55224.0,9324.0
1000003771,2279,278,2,2.0,PAID,13794.0,2394.0
1000003772,11146,519,2,2.0,FULFILLED,16335.0,2835.0
1000003773,4617,1476,1,,FULFILLED,18987.0,3087.0
1000003774,1742,1026,1,,CANCELLED,88205.37,15308.37
1000003775,346,820,1,,FULFILLED,18142.5,2992.5
1000003776,4292,1140,1,,PAID,15429.6,2469.6
1000003777,4683,382,2,1.0,FULFILLED,32670.0,5670.0
1000003778,1696,246,1,,FULFILLED,42882.0,7182.0
1000003779,10165,798,1,,FULFILLED,42582.0,7182.0
1000003780,734,1167,1,,CANCELLED,32205.12,5433.12
1000003781,7826,1454,1,,FULFILLED,46638.0,7938.0
1000003782,4353,488,2,3.0,FULFILLED,13794.0,2394.0
1000003783,7277,1116,1,,FULFILLED,70379.25,11954.25
1000003784,5456,15,1,,FULFILLED,49396.8,8416.8
1000003785,11157,332,2,1.0,FULFILLED,52998.0,9198.0
1000003786,1673,707,2,1.0,CANCELLED,27588.0,4788.0
1000003787,10580,238,1,,FULFILLED,90135.0,15435.0
1000003788,1595,66,2,2.0,FULFILLED,42688.8,7408.8
1000003789,10495,407,1,,FULFILLED,50205.0,8505.0
1000003790,4865,1095,1,,REFUNDED,38419.92,6667.92
1000003791,4483,553,2,1.0,FULFILLED,54450.0,9450.0
1000003792,2036,533,1,,FULFILLED,50994.0,8694.0
1000003793,6491,332,1,,PAID,18987.0,3087.0
1000003794,8729,730,1,,FULFILLED,70787.1,12077.1
1000003795,4330,615,2,3.0,FULFILLED,53361.0,9261.0
1000003796,2204,1274,1,,FULFILLED,35385.0,5985.0
1000003797,7957,1275,2,2.0,FULFILLED,19057.5,3307.5
1000003798,2137,595,2,3.0,FULFILLED,51727.5,8977.5
1000003799,11903,1086,1,,PAID,18687.0,3087.0
1000003800,9679,945,1,,FULFILLED,39581.28,6713.28
1000003801,2332,1296,2,4.0,FULFILLED,44576.4,7736.4
1000003802,11955,1467,1,,FULFILLED,16852.56,2716.56
1000003803,9592,468,1,,FULFILLED,94281.75,16206.75
1000003804,875,23,2,1.0,FULFILLED,17242.5,2992.5
1000003805,6665,175,2,1.0,FULFILLED,54087.0,9387.0
1000003806,6226,1157,1,,FULFILLED,95643.0,16443.0
1000003807,9625,481,1,,FULFILLED,46420.2,7900.2
1000003808,6758,975,1,,FULFILLED,122577.6,21117.6
1000003809,7507,760,2,4.0,REFUNDED,18966.75,3291.75
1000003810,5186,586,1,,FULFILLED,43888.8,7408.8
1000003811,8991,1407,1,,FULFILLED,42688.8,7408.8
1000003812,6504,974,1,,CANCELLED,54778.8,9298.8
1000003813,5484,1446,1,,FULFILLED,68418.0,11718.0
1000003814,9209,1298,1,,FULFILLED,37500.0,6300.0
1000003815,6837,588,2,2.0,CANCELLED,47916.0,8316.0
1000003816,11622,668,1,,PAID,55650.0,9450.0
1000003817,3535,1294,1,,FULFILLED,44188.8,7408.8
1000003818,7354,266,1,,FULFILLED,45060.0,7560.0
1000003819,21,1323,2,2.0,PAID,49005.0,8505.0
1000003820,8613,1117,1,,CANCELLED,36474.0,6174.0
1000003821,822,306,1,,FULFILLED,47020.2,7900.2
1000003822,4349,850,1,,FULFILLED,45667.5,7717.5
1000003823,2402,732,2,3.0,FULFILLED,13068.0,2268.0
1000003824,4955,961,1,,PAID,32916.6,5556.6
1000003825,1892,193,2,3.0,PAID,134491.5,23341.5
1000003826,3968,345,1,,FULFILLED,40104.0,6804.0
1000003827,4326,92,1,,FULFILLED,43560.0,7560.0
1000003828,2153,313,2,4.0,FULFILLED,18150.0,3150.0
1000003829,3845,99,2,3.0,PAID,89298.0,15498.0
1000003830,3441,1270,1,,FULFILLED,42282.0,7182.0
1000003831,10524,919,2,4.0,FULFILLED,18150.0,3150.0
1000003832,11714,1343,1,,FULFILLED,29649.6,4989.6
1000003833,8549,424,1,,PAID,80404.5,13954.5
1000003834,1128,884,1,,FULFILLED,42882.0,7182.0
1000003835,6253,1398,1,,FULFILLED,42664.2,7144.2
1000003836,8591,747,2,2.0,REFUNDED,14229.6,2469.6
1000003837,6984,1285,1,,FULFILLED,42582.0,7182.0
1000003838,2340,120,1,,FULFILLED,15574.8,2494.8
1000003839,11400,1449,2,1.0,PAID,26136.0,4536.0
1000003840,1622,814,1,,FULFILLED,31029.0,5229.0
1000003841,1304,462,2,2.0,FULFILLED,68824.8,11944.8
1000003842,6633,127,1,,FULFILLED,29867.4,5027.4
1000003843,1492,509,2,2.0,FULFILLED,57354.0,9954.0
1000003844,4924,308,1,,REFUNDED,44188.8,7408.8
1000003845,6034,199,1,,PAID,98965.5,16915.5
1000003846,7685,320,1,,FULFILLED,78364.2,13444.2
1000003847,6149,471,2,2.0,FULFILLED,58697.1,10187.1
1000003848,11690,927,1,,PAID,15720.0,2520.0
1000003849,6844,1353,2,4.0,PAID,60058.35,10423.35
1000003850,2052,1307,1,,PAID,64933.2,11113.2
1000003851,5003,506,2,2.0,PAID,47807.1,8297.1
1000003852,1631,575,2,1.0,FULFILLED,39204.0,6804.0
1000003853,8727,79,2,1.0,FULFILLED,38419.92,6667.92
1000003854,7455,1118,1,,FULFILLED,28788.0,4788.0
1000003855,326,735,1,,FULFILLED,41382.0,7182.0
1000003856,64,1246,2,3.0,CANCELLED,49803.6,8643.6
1000003857,9085,1078,1,,FULFILLED,13794.0,2394.0
1000003858,2534,1142,1,,FULFILLED,19050.0,3150.0
1000003859,2293,474,2,1.0,FULFILLED,18150.0,3150.0
1000003860,10567,1015,2,4.0,CANCELLED,28967.4,5027.4
1000003861,5527,970,2,1.0,FULFILLED,43560.0,7560.0
1000003862,1385,962,2,1.0,FULFILLED,48024.9,8334.9
1000003863,6289,1224,2,1.0,FULFILLED,13068.0,2268.0
1000003864,7258,1330,1,,FULFILLED,56376.0,9576.0
1000003865,11052,1121,2,2.0,FULFILLED,36300.0,6300.0
1000003866,10881,1,2,2.0,CANCELLED,39204.0,6804.0
1000003867,4454,530,1,,PAID,28788.0,4788.0
1000003868,6741,793,2,2.0,FULFILLED,44823.24,7779.24
1000003869,1827,348,2,2.0,FULFILLED,32016.6,5556.6
1000003870,5269,621,1,,FULFILLED,70288.5,11938.5
1000003871,1858,279,2,1.0,REFUNDED,18150.0,3150.0
1000003872,9578,462,1,,CANCELLED,49005.0,8505.0
1000003873,3543,78,2,1.0,REFUNDED,14483.7,2513.7
1000003874,3163,613,1,,FULFILLED,35685.0,5985.0
1000003875,8550,1101,2,1.0,FULFILLED,17787.0,3087.0
1000003876,2861,154,1,,FULFILLED,48869.16,8273.16
1000003877,3090,558,1,,FULFILLED,15601.5,2551.5
1000003878,5321,373,1,,FULFILLED,69144.0,11844.0
1000003879,7325,1385,1,,FULFILLED,17535.0,2835.0
1000003880,4436,1235,2,2.0,FULFILLED,56446.5,9796.5
1000003881,4346,346,1,,FULFILLED,42582.0,7182.0
1000003882,8736,1413,2,3.0,CANCELLED,16335.0,2835.0
1000003883,1517,1072,2,1.0,FULFILLED,54450.0,9450.0
1000003884,2141,59,1,,PAID,54561.0,9261.0
1000003885,8842,748,1,,FULFILLED,44760.0,7560.0
1000003886,194,1433,2,2.0,FULFILLED,53361.0,9261.0
1000003887,2075,172,2,2.0,FULFILLED,93436.2,16216.2
1000003888,5971,380,1,,PAID,58834.8,10054.8
1000003889,9441,1245,1,,FULFILLED,36474.0,6174.0
1000003890,6409,345,1,,PAID,41382.0,7182.0
1000003891,9880,1237,1,,PAID,18442.5,2992.5
1000003892,7588,190,2,4.0,PAID,18150.0,3150.0
1000003893,1310,731,2,1.0,REFUNDED,11761.2,2041.2
1000003894,10641,1423,1,,FULFILLED,35385.0,5985.0
1000003895,9146,1262,1,,REFUNDED,16335.0,2835.0
1000003896,11464,615,1,,FULFILLED,57828.0,9828.0
1000003897,1376,1481,2,3.0,FULFILLED,26136.0,4536.0
1000003898,4818,657,2,4.0,FULFILLED,25613.28,4445.28
1000003899,8212,1304,2,4.0,FULFILLED,51727.5,8977.5
1000003900,11545,1438,2,2.0,PAID,80063.28,13895.28
1000003901,3445,1275,2,1.0,FULFILLED,37933.5,6583.5
1000003902,7468,1251,2,4.0,FULFILLED,35574.0,6174.0
1000003903,10720,439,1,,FULFILLED,48888.6,8328.6
1000003904,6847,1110,1,,CANCELLED,46976.64,7892.64
1000003905,6398,385,2,1.0,FULFILLED,17242.5,2992.5
1000003906,6956,1163,2,1.0,FULFILLED,24829.2,4309.2
1000003907,4833,91,1,,PAID,92167.8,15787.8
1000003908,7244,79,1,,FULFILLED,13968.0,2268.0
1000003909,668,724,1,,FULFILLED,55350.0,9450.0
1000003910,9369,602,1,,FULFILLED,32236.5,5386.5
1000003911,8889,299,2,3.0,FULFILLED,35574.0,6174.0
1000003912,10477,879,1,,PAID,15720.0,2520.0
1000003913,4988,872,2,4.0,REFUNDED,43378.5,7528.5
1000003914,1581,1194,1,,CANCELLED,42688.8,7408.8
1000003915,4781,620,1,,FULFILLED,16418.25,2693.25
1000003916,11133,521,1,,FULFILLED,49905.0,8505.0
1000003917,5666,257,2,4.0,PAID,49005.0,8505.0
1000003918,9228,309,2,4.0,PAID,38419.92,6667.92
1000003919,8645,974,2,4.0,FULFILLED,52725.75,9150.75
1000003920,9844,308,2,1.0,FULFILLED,26136.0,4536.0
1000003921,5711,1418,1,,PAID,53227.5,8977.5
1000003922,6552,106,2,2.0,REFUNDED,43560.0,7560.0
1000003923,6098,858,1,,FULFILLED,29359.2,4939.2
1000003924,3190,41,2,2.0,FULFILLED,37243.8,6463.8
1000003925,1122,115,2,1.0,FULFILLED,54450.0,9450.0
1000003926,9928,546,1,,FULFILLED,66656.16,11360.16
1000003927,11875,686,2,1.0,CANCELLED,54313.88,9426.38
1000003928,3560,831,1,,CANCELLED,27636.0,4536.0
1000003929,3413,806,1,,CANCELLED,39133.5,6583.5
1000003930,8670,640,2,3.0,REFUNDED,29040.0,5040.0
1000003931,11324,305,1,,REFUNDED,31546.8,5266.8
1000003932,373,803,1,,CANCELLED,26136.0,4536.0
1000003933,177,1221,2,3.0,FULFILLED,57172.5,9922.5
1000003934,44,868,2,1.0,FULFILLED,27588.0,4788.0
1000003935,5702,817,1,,FULFILLED,37500.0,6300.0
1000003936,9910,640,1,,PAID,34485.0,5985.0
1000003937,9661,991,1,,FULFILLED,36474.0,6174.0
1000003938,5171,1353,1,,REFUNDED,12961.2,2041.2
1000003939,4191,228,1,,FULFILLED,32571.75,5496.75
1000003940,10438,1021,2,2.0,FULFILLED,24829.2,4309.2
1000003941,4210,50,1,,PAID,44760.0,7560.0
1000003942,606,949,2,2.0,FULFILLED,54595.2,9475.2
1000003943,6520,671,2,4.0,FULFILLED,66610.5,11560.5
1000003944,9080,449,1,,FULFILLED,31392.0,5292.0
1000003945,6129,202,1,,FULFILLED,78337.5,13387.5
1000003946,6797,479,2,3.0,FULFILLED,34485.0,5985.0
1000003947,8916,204,1,,FULFILLED,14921.4,2381.4
1000003948,10140,539,2,2.0,PAID,39204.0,6804.0
1000003949,1755,500,2,2.0,FULFILLED,46554.75,8079.75
1000003950,6756,1202,1,,FULFILLED,45520.2,7900.2
1000003951,9874,1259,2,3.0,FULFILLED,55756.8,9676.8
1000003952,8931,397,2,4.0,FULFILLED,54313.88,9426.38
1000003953,5387,787,1,,FULFILLED,17535.0,2835.0
1000003954,4850,463,2,4.0,FULFILLED,18150.0,3150.0
1000003955,2906,1044,2,3.0,PAID,122795.64,21311.64
1000003956,5174,1154,1,,REFUNDED,16335.0,2835.0
1000003957,6498,485,1,,FULFILLED,63273.0,10773.0
1000003958,4949,1070,1,,FULFILLED,91024.35,15589.35
1000003959,5543,415,2,4.0,FULFILLED,53905.5,9355.5
1000003960,329,280,1,,CANCELLED,49905.0,8505.0
1000003961,7946,1422,2,3.0,PAID,70131.6,12171.6
1000003962,685,1245,1,,CANCELLED,18150.0,3150.0
1000003963,11956,742,1,,PAID,32536.5,5386.5
1000003964,4032,72,1,,CANCELLED,82875.0,14175.0
1000003965,8609,15,1,,FULFILLED,36774.0,6174.0
1000003966,238,76,1,,PAID,40404.0,6804.0
1000003967,6628,935,1,,FULFILLED,30240.0,5040.0
1000003968,8168,897,1,,FULFILLED,54561.0,9261.0
1000003969,4602,1265,2,2.0,FULFILLED,31036.5,5386.5
1000003970,5329,835,1,,CANCELLED,30540.0,5040.0
1000003971,3386,1149,1,,FULFILLED,19050.0,3150.0
1000003972,2371,1285,1,,FULFILLED,42882.0,7182.0
1000003973,198,1120,2,4.0,FULFILLED,37352.7,6482.7
1000003974,4687,42,1,,FULFILLED,54442.5,9292.5
1000003975,4892,1127,1,,FULFILLED,52355.25,8930.25
1000003976,8150,578,2,4.0,FULFILLED,27588.0,4788.0
1000003977,4248,28,1,,FULFILLED,60795.0,10395.0
1000003978,7109,1201,2,2.0,PAID,43124.4,7484.4
1000003979,11856,1041,2,3.0,PAID,14229.6,2469.6
1000003980,1016,210,1,,FULFILLED,67629.0,11529.0
1000003981,599,649,2,4.0,FULFILLED,114163.5,19813.5
1000003982,10890,59,2,3.0,FULFILLED,41382.0,7182.0
1000003983,5270,167,2,4.0,FULFILLED,38115.0,6615.0
1000003984,2132,1107,1,,REFUNDED,37500.0,6300.0
1000003985,5531,181,1,,REFUNDED,46575.0,7875.0
1000003986,5676,1382,2,4.0,FULFILLED,28459.2,4939.2
1000003987,11144,352,1,,PAID,31305.12,5433.12
1000003988,591,606,1,,FULFILLED,36774.0,6174.0
1000003989,1428,756,2,1.0,FULFILLED,40801.2,7081.2
1000003990,5383,1295,1,,FULFILLED,76549.2,13129.2
1000003991,3751,47,1,,FULFILLED,34485.0,5985.0
1000003992,4388,901,2,4.0,FULFILLED,45738.0,7938.0
1000003993,2211,447,2,2.0,CANCELLED,14520.0,2520.0
1000003994,8750,914,1,,PAID,33570.0,5670.0
1000003995,6910,1462,2,2.0,FULFILLED,32016.6,5556.6
1000003996,5229,164,2,2.0,FULFILLED,58697.1,10187.1
1000003997,5408,960,1,,FULFILLED,15129.6,2469.6
1000003998,7799,1001,1,,FULFILLED,13914.6,2154.6
1000003999,10343,390,2,2.0,FULFILLED,13794.0,2394.0
1000004000,11063,1011,1,,FULFILLED,50268.0,8568.0
1000004001,3783,1369,1,,FULFILLED,44351.1,7541.1
1000004002,8478,235,1,,FULFILLED,45060.0,7560.0
1000004003,10068,458,2,4.0,FULFILLED,83490.0,14490.0
1000004004,9426,1475,2,1.0,FULFILLED,38419.92,6667.92
1000004005,79,609,1,,FULFILLED,14694.0,2394.0
1000004006,10746,668,1,,FULFILLED,44104.5,7654.5
1000004007,2209,789,2,1.0,FULFILLED,29040.0,5040.0
1000004008,10774,279,2,1.0,FULFILLED,13721.4,2381.4
1000004009,7527,489,2,2.0,CANCELLED,61601.1,10691.1
1000004010,8907,1388,1,,FULFILLED,61966.2,10546.2
1000004011,7787,752,1,,FULFILLED,59895.0,10395.0
1000004012,5425,1217,1,,CANCELLED,44460.0,7560.0
1000004013,9957,1064,1,,PAID,50631.0,8631.0
1000004014,9552,735,1,,FULFILLED,50505.0,8505.0
1000004015,7978,133,2,4.0,PAID,67082.4,11642.4
1000004016,11726,358,1,,CANCELLED,14568.0,2268.0
1000004017,8785,1440,1,,FULFILLED,48714.6,8454.6
1000004018,11927,1067,1,,PAID,88138.5,15088.5
1000004019,7930,512,1,,REFUNDED,54261.0,9261.0
1000004020,4336,434,1,,FULFILLED,43588.8,7408.8
1000004021,6165,64,1,,FULFILLED,13614.6,2154.6
1000004022,9125,485,1,,PAID,18442.5,2992.5
1000004023,10577,1014,2,3.0,FULFILLED,59895.0,10395.0
1000004024,9083,204,1,,FULFILLED,33870.0,5670.0
1000004025,656,1491,1,,FULFILLED,18104.62,3142.12
1000004026,10924,1356,1,,FULFILLED,29659.2,4939.2
1000004027,3411,501,1,,CREATED,29995.5,4945.5
1000004028,754,214,1,,FULFILLED,46554.75,8079.75
1000004029,9700,340,2,4.0,FULFILLED,31944.0,5544.0
1000004030,8880,775,2,1.0,FULFILLED,83036.25,14411.25
1000004031,4288,1073,1,,PAID,37200.0,6300.0
1000004032,11812,343,2,3.0,FULFILLED,89298.0,15498.0
1000004033,9722,1119,1,,CANCELLED,85779.0,14679.0
1000004034,11952,1449,2,2.0,FULFILLED,29040.0,5040.0
1000004035,9551,51,1,,FULFILLED,33570.0,5670.0
1000004036,9491,1292,1,,FULFILLED,41565.6,7005.6
1000004037,2707,419,1,,PAID,33570.0,5670.0
1000004038,6709,985,2,3.0,FULFILLED,70102.56,12166.56
1000004039,293,1327,1,,REFUNDED,43153.2,7333.2
1000004040,4643,904,1,,FULFILLED,43879.2,7459.2
1000004041,2515,232,2,4.0,FULFILLED,45520.2,7900.2
1000004042,4752,759,1,,FULFILLED,13914.6,2154.6
1000004043,58,1340,1,,FULFILLED,55950.0,9450.0
1000004044,6321,554,1,,FULFILLED,40404.0,6804.0
1000004045,4150,1158,1,,REFUNDED,29940.0,5040.0
1000004046,1252,1163,2,2.0,FULFILLED,41382.0,7182.0
1000004047,2627,1379,1,,FULFILLED,15841.08,2593.08
1000004048,8533,296,1,,CANCELLED,60732.0,10332.0
1000004049,5545,236,1,,FULFILLED,81541.5,13891.5
1000004050,11592,1394,1,,FULFILLED,110400.0,18900.0
1000004051,5446,269,2,3.0,FULFILLED,53361.0,9261.0
1000004052,9795,448,1,,REFUNDED,35503.5,5953.5
1000004053,9905,1074,1,,FULFILLED,42664.2,7144.2
1000004054,2370,1313,1,,PAID,40704.0,6804.0
1000004055,7077,363,1,,PAID,50205.0,8505.0
1000004056,11715,801,1,,FULFILLED,55405.5,9355.5
1000004057,6800,1068,1,,PAID,69144.0,11844.0
1000004058,7646,333,1,,FULFILLED,30467.4,5027.4
1000004059,5017,276,1,,FULFILLED,69652.2,11932.2
1000004060,7732,481,1,,FULFILLED,32844.0,5544.0
1000004061,4162,784,1,,FULFILLED,66295.5,11245.5
1000004062,10386,1451,2,4.0,FULFILLED,33998.58,5900.58
1000004063,8157,849,2,2.0,FULFILLED,76375.2,13255.2
1000004064,1077,94,1,,FULFILLED,36300.0,6300.0
1000004065,7427,752,1,,REFUNDED,26136.0,4536.0
1000004066,6374,624,2,1.0,FULFILLED,97519.95,16924.95
1000004067,9467,1051,2,1.0,REFUNDED,55756.8,9676.8
1000004068,3906,505,2,2.0,FULFILLED,17242.5,2992.5
1000004069,2250,127,2,2.0,FULFILLED,36300.0,6300.0
1000004070,1989,1111,1,,PAID,44460.0,7560.0
1000004071,9384,652,2,1.0,FULFILLED,30492.0,5292.0
1000004072,8466,246,1,,FULFILLED,67021.5,11371.5
1000004073,8177,839,1,,CREATED,39015.0,6615.0
1000004074,9894,689,2,1.0,FULFILLED,35392.5,6142.5
1000004075,1521,758,1,,FULFILLED,42582.0,7182.0
1000004076,8560,500,2,3.0,FULFILLED,28459.2,4939.2
1000004077,2641,1262,1,,FULFILLED,27336.0,4536.0
1000004078,6118,415,2,4.0,FULFILLED,26136.0,4536.0
1000004079,242,51,1,,FULFILLED,17235.0,2835.0
1000004080,7137,352,2,1.0,FULFILLED,26136.0,4536.0
1000004081,1161,653,2,1.0,FULFILLED,58043.7,10073.7
1000004082,2646,223,1,,FULFILLED,42282.0,7182.0
1000004083,10472,1275,2,1.0,PAID,28459.2,4939.2
1000004084,5022,522,2,1.0,FULFILLED,46464.0,8064.0
1000004085,9329,1496,1,,FULFILLED,50505.0,8505.0
1000004086,3526,879,2,1.0,FULFILLED,43560.0,7560.0
1000004087,7386,1230,2,1.0,PAID,87483.0,15183.0
1000004088,5579,577,1,,CANCELLED,42064.2,7144.2
1000004089,10588,822,1,,PAID,49186.5,8536.5
1000004090,4555,1431,1,,PAID,17535.0,2835.0
1000004091,7043,248,1,,CANCELLED,73409.25,12584.25
1000004092,1408,1278,1,,PAID,13968.0,2268.0
1000004093,2585,392,2,4.0,CANCELLED,28459.2,4939.2
1000004094,8614,460,2,3.0,FULFILLED,51455.25,8930.25
1000004095,9459,1347,2,1.0,FULFILLED,38532.45,6687.45
1000004096,4586,534,2,4.0,FULFILLED,63706.5,11056.5
1000004097,4053,1166,1,,FULFILLED,29359.2,4939.2
1000004098,2312,1246,2,4.0,FULFILLED,23522.4,4082.4
1000004099,1721,412,2,3.0,CANCELLED,13068.0,2268.0
1000004100,10895,1026,1,,FULFILLED,73437.0,12537.0
1000004101,3289,1249,2,2.0,FULFILLED,39204.0,6804.0
1000004102,6981,47,2,1.0,FULFILLED,126006.38,21868.88
1000004103,3651,488,1,,PAID,27588.0,4788.0
1000004104,5730,771,2,1.0,PAID,39204.0,6804.0
1000004105,11969,872,1,,PAID,30492.0,5292.0
1000004106,3814,339,1,,FULFILLED,71622.0,12222.0
1000004107,210,344,2,1.0,FULFILLED,41382.0,7182.0
1000004108,8458,533,2,4.0,FULFILLED,49985.1,8675.1
1000004109,11316,893,2,1.0,FULFILLED,25613.28,4445.28
1000004110,3621,489,2,4.0,FULFILLED,72592.74,12598.74
1000004111,11102,1410,2,4.0,FULFILLED,54450.0,9450.0
1000004112,1833,106,2,2.0,FULFILLED,41654.25,7229.25
1000004113,7492,243,2,3.0,FULFILLED,53542.5,9292.5
1000004114,2048,1114,2,4.0,FULFILLED,32016.6,5556.6
1000004115,2066,1406,2,3.0,FULFILLED,108763.88,18876.38
1000004116,8191,575,1,,CANCELLED,28459.2,4939.2
1000004117,6252,473,2,4.0,CREATED,16335.0,2835.0
1000004118,10430,1031,2,1.0,FULFILLED,27588.0,4788.0
1000004119,3035,1385,1,,FULFILLED,83020.2,14200.2
